Part Family,X,Y,Z,Material,4130,F22,Threading Type,JFE Lion,TenarisHydril Blue®,VAM TOP®,Coating Type,Phosphating,Xylan Coating,Ni Plating,Cu Plating,Carbide Coating,Weight (lbs),Length (inches),Diameter (inches),RM Cost/Lb,Alpha,Beta,Gamma,Price
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,121.2354,15,6,0.6214222859,1.8,1.13,1.02, $ 156.30 
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,196.44625,35,5,0.6214222859,1.8,1.13,1.01, $ 250.79 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,1479.74541,39,13,0.8300750243,1.8,1.2,1.10," $ 2,918.44 "
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,1358.2855,50,11,0.6214222859,1.8,1.13,1.00," $ 1,716.84 "
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,660.0594,15,14,0.6214222859,1.8,1.13,1.02, $ 850.98 
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,147.27856,41,4,0.8300750243,2.5,1.13,1.10, $ 379.90 
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,671.06039,61,7,0.6214222859,1.8,1.13,1.05, $ 890.61 
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,121.01089,11,7,0.6214222859,4.2,1.2,1.00, $ 379.00 
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,157.157,28,5,0.6214222859,4.2,1.05,1.05, $ 452.22 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,617.85152,43,8,0.8300750243,1.8,1.2,1.10," $ 1,218.56 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,363.03267,33,7,0.8300750243,4.2,1.05,1.05," $ 1,395.38 "
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,574.7456,40,8,0.6214222859,2.5,1.13,1.02," $ 1,029.16 "
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,71.8432,5,8,0.8300750243,1.8,1.13,1.02, $ 123.72 
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,111.13245,55,3,0.8300750243,1.8,1.13,1.10, $ 206.40 
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,2596.23364,59,14,0.6214222859,4.2,1.05,1.05," $ 7,470.65 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,143.6864,10,8,0.8300750243,4.2,1.05,1.01, $ 531.24 
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,3965.74464,69,16,0.8300750243,1.8,1.05,1.02," $ 6,346.06 "
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,1144.10296,26,14,0.6214222859,2.5,1.13,1.01," $ 2,028.58 "
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,2048.87826,54,13,0.6214222859,4.2,1.13,1.05," $ 6,344.83 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,258.63552,32,6,0.8300750243,4.2,1.2,1.01," $ 1,092.84 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,1320.1188,30,14,0.8300750243,1.8,1.05,1.01," $ 2,091.77 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,407.03663,37,7,0.8300750243,2.5,1.2,1.01," $ 1,023.75 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,606.177,12,15,0.8300750243,2.5,1.2,1.02," $ 1,539.71 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,359.216,25,8,0.6214222859,2.5,1.05,1.05, $ 615.26 
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,1054.74798,58,9,0.8300750243,4.2,1.05,1.10," $ 4,247.15 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,163.66779,9,9,0.8300750243,2.5,1.13,1.10, $ 422.17 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,3333.52448,58,16,0.8300750243,2.5,1.2,1.10," $ 9,131.35 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,1249.62266,46,11,0.8300750243,2.5,1.13,1.02," $ 2,988.92 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,250.55316,31,6,0.6214222859,2.5,1.05,1.10, $ 449.58 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,39.51376,44,2,0.8300750243,2.5,1.05,1.00, $ 86.10 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,251.4512,70,4,0.8300750243,1.8,1.2,1.01, $ 455.35 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,86.21184,6,8,0.6214222859,1.8,1.2,1.05, $ 121.51 
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,3182.42925,63,15,0.8300750243,4.2,1.13,1.01," $ 12,662.67 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,2758.77888,48,16,0.8300750243,2.5,1.2,1.05," $ 7,213.48 "
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,605.05445,55,7,0.6214222859,1.8,1.05,1.10, $ 781.69 
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,1077.648,48,10,0.6214222859,4.2,1.05,1.01," $ 2,982.80 "
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,165.23936,46,4,0.6214222859,1.8,1.05,1.02, $ 197.95 
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,56.57652,28,3,0.6214222859,1.8,1.13,1.01, $ 72.23 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,905.22432,28,12,0.6214222859,1.8,1.2,1.00," $ 1,215.06 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,891.08019,49,9,0.6214222859,2.5,1.05,1.05," $ 1,526.24 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,404.118,72,5,0.6214222859,2.5,1.05,1.02, $ 672.40 
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,872.89488,48,9,0.6214222859,4.2,1.2,1.10," $ 3,007.27 "
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,1839.18592,32,16,0.6214222859,4.2,1.13,1.10," $ 5,966.68 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,140.31875,25,5,0.8300750243,2.5,1.05,1.02, $ 311.86 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,2904.26136,66,14,0.6214222859,1.8,1.2,1.02," $ 3,976.28 "
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,80.8236,10,6,0.6214222859,1.8,1.13,1.05, $ 107.27 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,583.05247,53,7,0.6214222859,1.8,1.2,1.00, $ 782.62 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,1357.83648,42,12,0.6214222859,1.8,1.05,1.10," $ 1,754.24 "
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,570.47991,21,11,0.6214222859,1.8,1.05,1.02, $ 683.42 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,64.65888,8,6,0.6214222859,2.5,1.05,1.00, $ 105.47 
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,201.16096,56,4,0.8300750243,1.8,1.05,1.10, $ 347.15 
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,41.30984,46,2,0.6214222859,4.2,1.2,1.00, $ 129.38 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,218.22372,12,9,0.6214222859,2.5,1.13,1.02, $ 390.76 
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,1100.099,49,10,0.8300750243,4.2,1.2,1.10," $ 5,062.59 "
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,14.36864,16,2,0.8300750243,1.8,1.13,1.02, $ 24.74 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,2124.76264,56,13,0.6214222859,1.8,1.2,1.10," $ 3,137.21 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,1783.28293,47,13,0.6214222859,1.8,1.2,1.10," $ 2,633.02 "
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,6.28628,7,2,0.8300750243,1.8,1.13,1.05, $ 11.14 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,24.24708,27,2,0.8300750243,2.5,1.05,1.01, $ 53.36 
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,1218.41577,67,9,0.8300750243,4.2,1.13,1.01," $ 4,847.99 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,131.33835,65,3,0.8300750243,4.2,1.05,1.00, $ 480.78 
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,336.765,60,5,0.8300750243,1.8,1.05,1.00, $ 528.33 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,1167.452,52,10,0.6214222859,2.5,1.13,1.10," $ 2,254.43 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,127.29717,7,9,0.8300750243,4.2,1.2,1.01, $ 537.88 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,963.82143,53,9,0.8300750243,2.5,1.2,1.01," $ 2,424.13 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,198.01782,18,7,0.8300750243,2.5,1.13,1.01, $ 468.99 
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,461.81707,17,11,0.6214222859,2.5,1.2,1.00, $ 860.95 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,517.27104,64,6,0.6214222859,2.5,1.13,1.00, $ 908.08 
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,781.96833,43,9,0.8300750243,1.8,1.05,1.01," $ 1,239.05 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,253.02277,23,7,0.8300750243,2.5,1.05,1.02, $ 562.35 
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,201.16096,14,8,0.8300750243,1.8,1.13,1.10, $ 373.60 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,187.01683,17,7,0.8300750243,2.5,1.2,1.02, $ 475.03 
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,347.54148,43,6,0.6214222859,1.8,1.13,1.02, $ 448.07 
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,64.65888,18,4,0.8300750243,2.5,1.13,1.10, $ 166.78 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,10.10295,5,3,0.6214222859,2.5,1.13,1.00, $ 17.74 
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,707.2065,14,15,0.8300750243,1.8,1.13,1.02," $ 1,217.91 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,2273.16375,45,15,0.8300750243,2.5,1.13,1.00," $ 5,330.48 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,1032.746,46,10,0.6214222859,1.8,1.2,1.10," $ 1,524.85 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,1549.119,69,10,0.6214222859,1.8,1.2,1.05," $ 2,183.31 "
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,1010.295,20,15,0.6214222859,1.8,1.05,1.05," $ 1,245.91 "
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,2873.728,50,16,0.6214222859,4.2,1.2,1.05," $ 9,450.45 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,8.9804,10,2,0.8300750243,4.2,1.2,1.05, $ 39.45 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,1842.77808,57,12,0.6214222859,2.5,1.05,1.10," $ 3,306.60 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,376.05425,67,5,0.8300750243,4.2,1.13,1.10," $ 1,629.63 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,1144.10296,26,14,0.8300750243,1.8,1.05,1.02," $ 1,830.81 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,330.0297,30,7,0.6214222859,2.5,1.2,1.01, $ 621.42 
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,1054.74798,58,9,0.6214222859,2.5,1.2,1.02," $ 2,005.66 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,143.01287,13,7,0.8300750243,1.8,1.05,1.05, $ 235.58 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,157.157,7,10,0.8300750243,2.5,1.2,1.05, $ 410.92 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,436.44744,54,6,0.8300750243,2.5,1.05,1.05, $ 998.55 
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,172.42368,12,8,0.6214222859,4.2,1.2,1.05, $ 567.03 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,1260.84816,39,12,0.8300750243,2.5,1.05,1.10," $ 3,022.05 "
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,104.17264,29,4,0.6214222859,1.8,1.13,1.10, $ 144.84 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,1024.43913,27,13,0.6214222859,2.5,1.13,1.02," $ 1,834.39 "
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,31.4314,35,2,0.6214222859,2.5,1.13,1.10, $ 60.70 
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,1212.354,24,15,0.8300750243,2.5,1.13,1.05," $ 2,985.07 "
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,291.863,52,5,0.8300750243,1.8,1.13,1.10, $ 542.05 
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,1839.18592,32,16,0.6214222859,4.2,1.2,1.00," $ 5,760.27 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,86.21184,6,8,0.8300750243,1.8,1.05,1.01, $ 136.61 
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,376.05425,67,5,0.6214222859,1.8,1.13,1.01, $ 480.08 
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,43.10592,12,4,0.6214222859,4.2,1.13,1.05, $ 133.49 
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,31.4314,35,2,0.8300750243,4.2,1.13,1.05, $ 130.02 
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,290.96496,9,12,0.6214222859,4.2,1.2,1.00, $ 911.29 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,1555.62979,41,13,0.8300750243,2.5,1.05,1.10," $ 3,728.60 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,3080.2772,70,14,0.8300750243,2.5,1.05,1.00," $ 6,711.76 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,760.63988,28,11,0.8300750243,1.8,1.05,1.10," $ 1,312.66 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,2323.6785,46,15,0.6214222859,1.8,1.2,1.01," $ 3,150.20 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,919.59296,64,8,0.8300750243,4.2,1.2,1.00," $ 3,847.19 "
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,150.87072,42,4,0.6214222859,4.2,1.05,1.05, $ 434.13 
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,28.06375,5,5,0.8300750243,4.2,1.2,1.05, $ 123.28 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,143.6864,10,8,0.8300750243,2.5,1.05,1.02, $ 319.35 
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,314.314,56,5,0.6214222859,2.5,1.2,1.05, $ 615.26 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,600.11523,33,9,0.6214222859,2.5,1.13,1.00," $ 1,053.51 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,1575.61118,58,11,0.8300750243,2.5,1.2,1.01," $ 3,962.86 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,549.60048,17,12,0.6214222859,2.5,1.05,1.02, $ 914.46 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,2552.22968,58,14,0.8300750243,1.8,1.2,1.01," $ 4,621.81 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,137.40012,68,3,0.6214222859,2.5,1.05,1.02, $ 228.61 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,301.74144,21,8,0.6214222859,1.8,1.05,1.00, $ 354.39 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,583.05247,53,7,0.6214222859,1.8,1.05,1.00, $ 684.79 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,373.58464,26,8,0.8300750243,2.5,1.2,1.02, $ 948.92 
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,1494.11405,55,11,0.8300750243,4.2,1.13,1.00," $ 5,886.12 "
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,113.15304,56,3,0.6214222859,4.2,1.13,1.00, $ 333.72 
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,381.667,68,5,0.6214222859,4.2,1.05,1.05," $ 1,098.25 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,1000.19205,55,9,0.8300750243,1.8,1.05,1.01," $ 1,584.83 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,1000.19205,55,9,0.6214222859,1.8,1.2,1.05," $ 1,409.66 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,145.48248,8,9,0.8300750243,2.5,1.13,1.05, $ 358.21 
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,347.9905,62,5,0.8300750243,1.8,1.13,1.05, $ 616.91 
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,105.07068,52,3,0.8300750243,1.8,1.05,1.01, $ 166.49 
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,271.6571,10,11,0.8300750243,4.2,1.2,1.10," $ 1,250.15 "
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,862.1184,60,8,0.6214222859,1.8,1.13,1.01," $ 1,100.59 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,263.79925,47,5,0.8300750243,4.2,1.05,1.05," $ 1,013.96 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,330.47872,23,8,0.8300750243,4.2,1.05,1.05," $ 1,270.25 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,707.2065,14,15,0.8300750243,4.2,1.13,1.02," $ 2,841.79 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,133.35894,66,3,0.6214222859,2.5,1.2,1.10, $ 273.48 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,2424.708,48,15,0.6214222859,1.8,1.2,1.01," $ 3,287.16 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,161.6472,20,6,0.8300750243,1.8,1.05,1.00, $ 253.60 
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,27.83924,31,2,0.8300750243,2.5,1.13,1.01, $ 65.93 
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,308.02772,28,7,0.8300750243,1.8,1.05,1.05, $ 507.41 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,581.92992,32,9,0.6214222859,1.8,1.05,1.05, $ 717.64 
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,627.05643,57,7,0.8300750243,4.2,1.13,1.02," $ 2,519.72 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,1100.099,49,10,0.8300750243,2.5,1.13,1.00," $ 2,579.69 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,1549.119,69,10,0.8300750243,4.2,1.13,1.10," $ 6,713.09 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,129.09325,23,5,0.8300750243,4.2,1.2,1.02, $ 550.87 
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,52.08632,58,2,0.8300750243,1.8,1.13,1.10, $ 96.74 
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,1631.51417,43,13,0.8300750243,1.8,1.13,1.05," $ 2,892.33 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,493.24847,13,13,0.6214222859,2.5,1.2,1.05, $ 965.52 
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,1422.49536,44,12,0.6214222859,4.2,1.13,1.01," $ 4,237.28 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,140.09424,39,4,0.8300750243,2.5,1.2,1.00, $ 348.87 
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,2728.24552,62,14,0.8300750243,2.5,1.13,1.02," $ 6,525.58 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,222.71392,62,4,0.8300750243,2.5,1.2,1.02, $ 565.70 
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,341.03069,31,7,0.6214222859,1.8,1.13,1.02, $ 439.67 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,51.18828,57,2,0.6214222859,1.8,1.05,1.00, $ 60.12 
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,9.87844,11,2,0.6214222859,4.2,1.2,1.02, $ 31.56 
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,1188.10692,27,14,0.8300750243,2.5,1.13,1.10," $ 3,064.67 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,1109.30391,61,9,0.8300750243,2.5,1.2,1.05," $ 2,900.54 "
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,3485.51775,69,15,0.8300750243,1.8,1.2,1.00," $ 6,249.40 "
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,416.69056,29,8,0.8300750243,1.8,1.2,1.05, $ 784.47 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,57.47456,4,8,0.6214222859,1.8,1.2,1.05, $ 81.00 
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,168.3825,30,5,0.8300750243,4.2,1.2,1.00, $ 704.44 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,605.05445,55,7,0.6214222859,1.8,1.2,1.10, $ 893.36 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,40.4118,20,3,0.6214222859,2.5,1.05,1.01, $ 66.58 
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,129.31776,16,6,0.8300750243,4.2,1.13,1.01, $ 514.55 
