Part Family,X,Y,Z,Material,4130,F22,Threading Type,JFE Lion,TenarisHydril Blue®,VAM TOP®,Coating Type,Phosphating,Xylan Coating,Ni Plating,Cu Plating,Carbide Coating,Weight (lbs),Length (inches),Diameter (inches),RM Cost/Lb,Alpha,Beta,Gamma,Price
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,121.2354,15,6,0.6214222859,1.1,1.7,1.1, $ 171.55 
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,196.44625,35,5,0.6214222859,1.7,1.1,2.0, $ 277.97 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,1479.74541,39,13,0.8300750243,1.1,1.5,1.6," $ 2,796.84 "
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,1358.2855,50,11,0.6214222859,1.7,2.0,1.1," $ 1,921.94 "
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,660.0594,15,14,0.6214222859,1.9,1.2,1.4, $ 933.97 
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,147.27856,41,4,0.8300750243,2.0,1.8,2.0, $ 385.09 
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,671.06039,61,7,0.6214222859,2.0,1.5,1.9, $ 949.54 
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,121.01089,11,7,0.6214222859,1.4,1.6,1.4, $ 406.48 
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,157.157,28,5,0.6214222859,1.7,2.0,1.5, $ 527.90 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,617.85152,43,8,0.8300750243,2.0,1.0,1.5," $ 1,167.79 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,363.03267,33,7,0.8300750243,1.6,1.8,1.6," $ 1,628.89 "
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,574.7456,40,8,0.6214222859,1.6,1.4,1.7," $ 1,125.05 "
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,71.8432,5,8,0.8300750243,1.2,1.3,1.2, $ 135.79 
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,111.13245,55,3,0.8300750243,1.7,1.5,1.8, $ 210.05 
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,2596.23364,59,14,0.6214222859,1.2,1.5,1.3," $ 8,720.84 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,143.6864,10,8,0.8300750243,1.8,1.9,1.1, $ 644.70 
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,3965.74464,69,16,0.8300750243,1.9,1.1,1.8," $ 7,495.58 "
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,1144.10296,26,14,0.6214222859,1.1,1.4,1.9," $ 2,239.56 "
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,2048.87826,54,13,0.6214222859,1.4,1.8,1.4," $ 6,882.26 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,258.63552,32,6,0.8300750243,1.6,1.2,1.6," $ 1,160.47 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,1320.1188,30,14,0.8300750243,1.3,1.6,1.4," $ 2,495.13 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,407.03663,37,7,0.8300750243,1.9,1.0,1.4," $ 1,064.29 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,606.177,12,15,0.8300750243,2.0,1.3,1.5," $ 1,584.99 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,359.216,25,8,0.6214222859,1.1,1.2,1.5, $ 703.16 
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,1054.74798,58,9,0.8300750243,1.9,1.8,1.6," $ 4,732.54 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,163.66779,9,9,0.8300750243,2.0,1.2,1.8, $ 427.95 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,3333.52448,58,16,0.8300750243,1.9,1.4,1.7," $ 8,716.29 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,1249.62266,46,11,0.8300750243,1.2,1.6,1.1," $ 3,267.43 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,250.55316,31,6,0.6214222859,1.6,1.5,1.9, $ 490.45 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,39.51376,44,2,0.8300750243,1.1,1.8,1.7, $ 103.32 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,251.4512,70,4,0.8300750243,2.0,1.5,2.0, $ 475.26 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,86.21184,6,8,0.6214222859,1.5,1.2,1.2, $ 121.99 
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,3182.42925,63,15,0.8300750243,1.5,1.3,1.9," $ 14,279.20 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,2758.77888,48,16,0.8300750243,1.6,1.8,1.2," $ 7,213.48 "
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,605.05445,55,7,0.6214222859,1.7,1.6,1.1, $ 856.14 
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,1077.648,48,10,0.6214222859,1.1,1.0,1.9," $ 3,619.86 "
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,165.23936,46,4,0.6214222859,1.0,1.4,1.9, $ 233.81 
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,56.57652,28,3,0.6214222859,1.2,1.5,1.8, $ 80.05 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,905.22432,28,12,0.6214222859,1.6,1.6,1.6," $ 1,280.87 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,891.08019,49,9,0.6214222859,1.7,1.7,1.6," $ 1,744.27 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,404.118,72,5,0.6214222859,1.4,1.5,1.3, $ 791.05 
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,872.89488,48,9,0.6214222859,1.8,1.4,1.7," $ 2,932.09 "
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,1839.18592,32,16,0.6214222859,1.2,1.3,1.1," $ 6,177.89 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,140.31875,25,5,0.8300750243,1.2,1.8,1.4, $ 366.90 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,2904.26136,66,14,0.6214222859,1.5,1.3,1.6," $ 4,109.47 "
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,80.8236,10,6,0.6214222859,1.6,1.0,1.3, $ 114.36 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,583.05247,53,7,0.6214222859,1.8,1.8,1.1, $ 825.01 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,1357.83648,42,12,0.6214222859,1.2,1.5,1.6," $ 1,921.31 "
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,570.47991,21,11,0.6214222859,1.4,1.2,1.8, $ 807.22 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,64.65888,8,6,0.6214222859,1.8,1.2,1.8, $ 126.57 
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,201.16096,56,4,0.8300750243,1.5,1.5,1.6, $ 380.21 
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,41.30984,46,2,0.6214222859,1.1,1.1,1.7, $ 138.76 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,218.22372,12,9,0.6214222859,1.2,1.7,1.4, $ 427.17 
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,1100.099,49,10,0.8300750243,1.2,1.8,1.2," $ 4,936.02 "
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,14.36864,16,2,0.8300750243,1.4,1.6,1.8, $ 27.16 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,2124.76264,56,13,0.6214222859,1.6,1.2,1.8," $ 3,006.49 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,1783.28293,47,13,0.6214222859,1.1,1.3,1.7," $ 2,523.31 "
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,6.28628,7,2,0.8300750243,1.3,1.8,1.2, $ 11.88 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,24.24708,27,2,0.8300750243,2.0,1.4,1.7, $ 63.40 
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,1218.41577,67,9,0.8300750243,1.0,1.7,1.4," $ 5,466.89 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,131.33835,65,3,0.8300750243,1.1,1.4,1.8, $ 589.30 
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,336.765,60,5,0.8300750243,1.4,1.2,1.1, $ 636.51 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,1167.452,52,10,0.6214222859,1.3,1.2,1.0," $ 2,285.26 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,127.29717,7,9,0.8300750243,1.2,1.4,1.3, $ 571.17 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,963.82143,53,9,0.8300750243,1.3,1.8,1.6," $ 2,520.14 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,198.01782,18,7,0.8300750243,1.5,1.7,1.9, $ 517.76 
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,461.81707,17,11,0.6214222859,1.7,1.6,1.5, $ 904.00 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,517.27104,64,6,0.6214222859,1.7,1.2,1.0," $ 1,012.55 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,781.96833,43,9,0.8300750243,1.4,1.5,1.8," $ 1,477.98 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,253.02277,23,7,0.8300750243,1.6,1.6,1.6, $ 661.59 
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,201.16096,14,8,0.8300750243,1.5,1.9,1.3, $ 380.21 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,187.01683,17,7,0.8300750243,1.2,1.4,1.7, $ 489.00 
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,347.54148,43,6,0.6214222859,1.5,1.3,2.0, $ 491.76 
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,64.65888,18,4,0.8300750243,1.5,1.3,1.3, $ 169.07 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,10.10295,5,3,0.6214222859,1.4,1.7,1.3, $ 19.78 
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,707.2065,14,15,0.8300750243,1.8,1.2,1.3," $ 1,336.68 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,2273.16375,45,15,0.8300750243,1.2,1.5,1.7," $ 5,943.72 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,1032.746,46,10,0.6214222859,1.8,1.4,1.3," $ 1,461.31 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,1549.119,69,10,0.6214222859,1.9,1.9,1.9," $ 2,191.97 "
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,1010.295,20,15,0.6214222859,1.0,1.5,1.5," $ 1,429.55 "
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,2873.728,50,16,0.6214222859,1.6,1.7,1.1," $ 9,652.96 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,8.9804,10,2,0.8300750243,1.6,1.5,1.3, $ 40.29 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,1842.77808,57,12,0.6214222859,1.2,1.9,1.7," $ 3,607.20 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,376.05425,67,5,0.8300750243,1.1,1.7,1.0," $ 1,687.31 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,1144.10296,26,14,0.8300750243,1.6,1.1,1.2," $ 2,162.45 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,330.0297,30,7,0.6214222859,1.0,1.7,1.1, $ 646.03 
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,1054.74798,58,9,0.6214222859,1.5,1.9,1.5," $ 2,064.65 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,143.01287,13,7,0.8300750243,1.3,1.9,1.9, $ 270.31 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,157.157,7,10,0.8300750243,1.7,2.0,1.5, $ 410.92 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,436.44744,54,6,0.8300750243,1.0,1.3,1.4," $ 1,141.19 "
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,172.42368,12,8,0.6214222859,1.6,1.1,1.3, $ 579.18 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,1260.84816,39,12,0.8300750243,2.0,1.0,1.1," $ 3,296.79 "
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,104.17264,29,4,0.6214222859,1.4,1.0,1.6, $ 147.40 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,1024.43913,27,13,0.6214222859,1.7,1.4,1.1," $ 2,005.32 "
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,31.4314,35,2,0.6214222859,1.4,1.6,2.0, $ 61.53 
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,1212.354,24,15,0.8300750243,1.5,1.4,1.2," $ 3,169.99 "
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,291.863,52,5,0.8300750243,1.6,1.8,1.4, $ 551.64 
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,1839.18592,32,16,0.6214222859,1.7,1.9,1.0," $ 6,177.89 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,86.21184,6,8,0.8300750243,1.9,1.8,2.0, $ 162.95 
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,376.05425,67,5,0.6214222859,1.8,1.3,1.2, $ 532.11 
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,43.10592,12,4,0.6214222859,1.2,1.0,1.8, $ 144.79 
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,31.4314,35,2,0.8300750243,1.2,1.6,1.4, $ 141.03 
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,290.96496,9,12,0.6214222859,2.0,1.3,1.5, $ 977.36 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,1555.62979,41,13,0.8300750243,2.0,1.5,1.8," $ 4,067.56 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,3080.2772,70,14,0.8300750243,1.4,1.8,1.9," $ 8,054.11 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,760.63988,28,11,0.8300750243,1.0,1.8,1.3," $ 1,437.67 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,2323.6785,46,15,0.6214222859,1.3,1.0,1.9," $ 3,287.96 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,919.59296,64,8,0.8300750243,1.1,1.6,1.6," $ 4,126.11 "
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,150.87072,42,4,0.6214222859,1.7,1.6,1.3, $ 506.78 
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,28.06375,5,5,0.8300750243,1.9,1.3,1.5, $ 125.92 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,143.6864,10,8,0.8300750243,1.9,1.7,1.5, $ 375.70 
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,314.314,56,5,0.6214222859,1.9,1.6,1.1, $ 615.26 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,600.11523,33,9,0.6214222859,1.6,1.1,1.3," $ 1,174.71 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,1575.61118,58,11,0.8300750243,1.1,1.5,1.4," $ 4,119.81 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,549.60048,17,12,0.6214222859,1.0,1.2,1.0," $ 1,075.83 "
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,2552.22968,58,14,0.8300750243,1.8,1.6,1.4," $ 4,823.92 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,137.40012,68,3,0.6214222859,2.0,1.9,1.7, $ 268.96 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,301.74144,21,8,0.6214222859,1.9,1.6,1.9, $ 426.96 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,583.05247,53,7,0.6214222859,1.4,1.4,1.3, $ 825.01 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,373.58464,26,8,0.8300750243,1.3,1.5,1.1, $ 976.83 
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,1494.11405,55,11,0.8300750243,1.1,1.9,1.0," $ 6,703.92 "
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,113.15304,56,3,0.6214222859,1.5,2.0,1.2, $ 380.09 
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,381.667,68,5,0.6214222859,1.3,1.8,1.3," $ 1,282.03 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,1000.19205,55,9,0.8300750243,1.0,1.9,1.5," $ 1,890.44 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,1000.19205,55,9,0.6214222859,1.1,1.7,1.7," $ 1,415.25 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,145.48248,8,9,0.8300750243,1.5,1.2,1.4, $ 380.40 
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,347.9905,62,5,0.8300750243,1.6,1.3,1.1, $ 657.73 
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,105.07068,52,3,0.8300750243,1.2,1.5,1.2, $ 198.59 
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,271.6571,10,11,0.8300750243,1.2,1.6,1.1," $ 1,218.89 "
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,862.1184,60,8,0.6214222859,1.7,1.9,1.9," $ 1,219.88 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,263.79925,47,5,0.8300750243,2.0,1.9,1.6," $ 1,183.64 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,330.47872,23,8,0.8300750243,1.9,1.5,1.0," $ 1,482.82 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,707.2065,14,15,0.8300750243,1.9,1.2,1.1," $ 3,173.16 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,133.35894,66,3,0.6214222859,1.9,1.7,1.6, $ 261.05 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,2424.708,48,15,0.6214222859,1.6,1.2,1.4," $ 3,430.91 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,161.6472,20,6,0.8300750243,1.9,1.5,1.7, $ 305.53 
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,27.83924,31,2,0.8300750243,1.8,1.6,1.2, $ 72.79 
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,308.02772,28,7,0.8300750243,1.4,1.9,1.9, $ 582.20 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,581.92992,32,9,0.6214222859,1.1,1.9,1.4, $ 823.42 
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,627.05643,57,7,0.8300750243,1.2,1.0,1.8," $ 2,813.53 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,1100.099,49,10,0.8300750243,1.7,1.3,1.9," $ 2,876.47 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,1549.119,69,10,0.8300750243,1.7,1.3,1.7," $ 6,950.72 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,129.09325,23,5,0.8300750243,1.8,1.0,1.1, $ 579.23 
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,52.08632,58,2,0.8300750243,1.8,1.3,1.3, $ 98.45 
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,1631.51417,43,13,0.8300750243,1.1,1.7,1.2," $ 3,083.69 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,493.24847,13,13,0.6214222859,1.9,1.7,1.1, $ 965.52 
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,1422.49536,44,12,0.6214222859,1.4,1.5,1.8," $ 4,778.21 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,140.09424,39,4,0.8300750243,1.9,1.3,1.7, $ 366.31 
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,2728.24552,62,14,0.8300750243,1.5,1.8,1.5," $ 7,133.64 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,222.71392,62,4,0.8300750243,1.7,1.9,1.4, $ 582.34 
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,341.03069,31,7,0.6214222859,1.8,1.5,1.2, $ 482.55 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,51.18828,57,2,0.6214222859,2.0,1.1,1.7, $ 72.43 
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,9.87844,11,2,0.6214222859,1.3,1.4,1.1, $ 33.18 
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,1188.10692,27,14,0.8300750243,1.3,1.5,1.5," $ 3,106.59 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,1109.30391,61,9,0.8300750243,1.8,1.7,1.8," $ 2,900.54 "
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,3485.51775,69,15,0.8300750243,1.6,1.7,1.5," $ 6,587.91 "
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,416.69056,29,8,0.8300750243,1.0,1.4,1.5, $ 787.58 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,57.47456,4,8,0.6214222859,1.4,1.6,1.3, $ 81.33 
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,168.3825,30,5,0.8300750243,1.1,1.2,1.5, $ 755.51 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,605.05445,55,7,0.6214222859,1.4,1.6,1.3, $ 856.14 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,40.4118,20,3,0.6214222859,1.6,1.0,1.0, $ 79.11 
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,129.31776,16,6,0.8300750243,1.5,1.9,1.6, $ 580.23 
